College,Career,Class Nbr,Subject,Catalog Nbr,Title,Class Section,Course ID,Component,Associated Class,Component Units,Facility ID,Meeting Start,Meeting End,Standard Meeting Pattern,Last Name,Initials,Class Status,Enrollment Capacity,Instruction Mode
SCI,UGRD,4051,PHYS,195L,Principles of Physics Lab,9,3099,LAB,9,1.00,PA121,08:00 AM,10:40 AM,R,Mendoza Cruz,G,A,25,P
SCI,UGRD,4052,PHYS,195L,Principles of Physics Lab,10,3099,LAB,10,1.00,PA121,05:00 PM,07:40 PM,T,,,A,25,P
SCI,UGRD,4052,PHYS,195L,Principles of Physics Lab,10,3099,LAB,10,1.00,PA121,05:00 PM,07:40 PM,T,Mendoza Cruz,G,A,25,P
SCI,UGRD,4053,PHYS,195L,Principles of Physics Lab,11,3099,LAB,11,1.00,PA121,05:00 PM,07:40 PM,R,,,A,25,P
SCI,UGRD,4053,PHYS,195L,Principles of Physics Lab,11,3099,LAB,11,1.00,PA121,05:00 PM,07:40 PM,R,Mendoza Cruz,G,A,25,P
SCI,UGRD,7471,PHYS,195L,Principles of Physics Lab,12,3099,LAB,12,1.00,PA121,02:00 PM,04:40 PM,F,,,A,25,P
SCI,UGRD,7471,PHYS,195L,Principles of Physics Lab,12,3099,LAB,12,1.00,PA121,02:00 PM,04:40 PM,F,Mendoza Cruz,G,A,25,P
SCI,UGRD,8922,PHYS,195L,Principles of Physics Lab,13,3099,LAB,13,1.00,PA121,05:00 PM,07:40 PM,W,,,A,25,P
SCI,UGRD,8922,PHYS,195L,Principles of Physics Lab,13,3099,LAB,13,1.00,PA121,05:00 PM,07:40 PM,W,Mendoza Cruz,G,A,25,P
SCI,UGRD,9081,PHYS,195L,Principles of Physics Lab,15,3099,LAB,15,1.00,PA121,05:00 PM,07:40 PM,M,,,A,25,P
SCI,UGRD,9081,PHYS,195L,Principles of Physics Lab,15,3099,LAB,15,1.00,PA121,05:00 PM,07:40 PM,M,Mendoza Cruz,G,A,25,P
SCI,UGRD,4066,PHYS,196,Principles of Physics,1,3100,LEC,1,3.00,AL201,08:00 AM,08:50 AM,MWF,Torikachvili,M,A,500,P
SCI,UGRD,4055,PHYS,196L,Principles of Physics Lab,1,3101,LAB,1,1.00,PA216,11:00 AM,01:40 PM,T,,,A,25,P
SCI,UGRD,4055,PHYS,196L,Principles of Physics Lab,1,3101,LAB,1,1.00,PA216,11:00 AM,01:40 PM,T,Mendoza Cruz,G,A,25,P
SCI,UGRD,4056,PHYS,196L,Principles of Physics Lab,2,3101,LAB,2,1.00,PA216,02:00 PM,04:40 PM,T,,,A,25,P
SCI,UGRD,4056,PHYS,196L,Principles of Physics Lab,2,3101,LAB,2,1.00,PA216,02:00 PM,04:40 PM,T,Mendoza Cruz,G,A,25,P
SCI,UGRD,4057,PHYS,196L,Principles of Physics Lab,3,3101,LAB,3,1.00,PA216,11:00 AM,01:40 PM,W,,,A,25,P
SCI,UGRD,4057,PHYS,196L,Principles of Physics Lab,3,3101,LAB,3,1.00,PA216,11:00 AM,01:40 PM,W,Mendoza Cruz,G,A,25,P
SCI,UGRD,4058,PHYS,196L,Principles of Physics Lab,4,3101,LAB,4,1.00,PA216,02:00 PM,04:40 PM,W,,,A,25,P
SCI,UGRD,4058,PHYS,196L,Principles of Physics Lab,4,3101,LAB,4,1.00,PA216,02:00 PM,04:40 PM,W,Mendoza Cruz,G,A,25,P
SCI,UGRD,4059,PHYS,196L,Principles of Physics Lab,5,3101,LAB,5,1.00,PA216,11:00 AM,01:40 PM,R,,,A,25,P
SCI,UGRD,4059,PHYS,196L,Principles of Physics Lab,5,3101,LAB,5,1.00,PA216,11:00 AM,01:40 PM,R,Mendoza Cruz,G,A,25,P
SCI,UGRD,4060,PHYS,196L,Principles of Physics Lab,6,3101,LAB,6,1.00,PA216,02:00 PM,04:40 PM,R,,,A,25,P
SCI,UGRD,4060,PHYS,196L,Principles of Physics Lab,6,3101,LAB,6,1.00,PA216,02:00 PM,04:40 PM,R,Mendoza Cruz,G,A,25,P
SCI,UGRD,4061,PHYS,196L,Principles of Physics Lab,7,3101,LAB,7,1.00,PA216,11:00 AM,01:40 PM,F,,,A,25,P
SCI,UGRD,4061,PHYS,196L,Principles of Physics Lab,7,3101,LAB,7,1.00,PA216,11:00 AM,01:40 PM,F,Mendoza Cruz,G,A,25,P
SCI,UGRD,4062,PHYS,196L,Principles of Physics Lab,8,3101,LAB,8,1.00,PA216,08:00 AM,10:40 AM,T,,,A,25,P
SCI,UGRD,4062,PHYS,196L,Principles of Physics Lab,8,3101,LAB,8,1.00,PA216,08:00 AM,10:40 AM,T,Mendoza Cruz,G,A,25,P
SCI,UGRD,4063,PHYS,196L,Principles of Physics Lab,9,3101,LAB,9,1.00,PA216,08:00 AM,10:40 AM,R,,,A,25,P
SCI,UGRD,4063,PHYS,196L,Principles of Physics Lab,9,3101,LAB,9,1.00,PA216,08:00 AM,10:40 AM,R,Mendoza Cruz,G,A,25,P
SCI,UGRD,4064,PHYS,196L,Principles of Physics Lab,10,3101,LAB,10,1.00,PA216,02:00 PM,04:40 PM,F,,,A,25,P
SCI,UGRD,4064,PHYS,196L,Principles of Physics Lab,10,3101,LAB,10,1.00,PA216,02:00 PM,04:40 PM,F,Mendoza Cruz,G,A,25,P
SCI,UGRD,4065,PHYS,196L,Principles of Physics Lab,11,3101,LAB,11,1.00,PA216,05:00 PM,07:40 PM,T,,,A,25,P
SCI,UGRD,4065,PHYS,196L,Principles of Physics Lab,11,3101,LAB,11,1.00,PA216,05:00 PM,07:40 PM,T,Mendoza Cruz,G,A,25,P
SCI,UGRD,8757,PHYS,196L,Principles of Physics Lab,12,3101,LAB,12,1.00,PA216,05:00 PM,07:40 PM,W,,,A,25,P
SCI,UGRD,8757,PHYS,196L,Principles of Physics Lab,12,3101,LAB,12,1.00,PA216,05:00 PM,07:40 PM,W,Mendoza Cruz,G,A,25,P
SCI,UGRD,8923,PHYS,196L,Principles of Physics Lab,13,3101,LAB,13,1.00,PA216,05:00 PM,07:40 PM,R,,,A,25,P
SCI,UGRD,8923,PHYS,196L,Principles of Physics Lab,13,3101,LAB,13,1.00,PA216,05:00 PM,07:40 PM,R,Mendoza Cruz,G,A,25,P
SCI,UGRD,7035,PHYS,299,Special Study,1,31857,SUP,1001,3.00,,,,ARR,,,A,1,P
SCI,UGRD,4067,PHYS,311,Electronics for Scientist,1,17247,LED,1,3.00,NE173,12:30 PM,01:45 PM,TR,Behura,S,A,32,P
SCI,UGRD,4068,PHYS,311,Electronics for Scientist,2,17247,LAB,1,1.00,P247,02:00 PM,04:40 PM,T,Behura,S,A,16,P
SCI,UGRD,4069,PHYS,311,Electronics for Scientist,3,17247,LAB,1,1.00,P247,02:00 PM,04:40 PM,R,Behura,S,A,16,P
SCI,UGRD,4070,PHYS,350,Classical Mechanics,1,14216,LED,1,3.00,P144,09:00 AM,09:50 AM,MWF,Leduc,S,A,60,P
SCI,UGRD,4071,PHYS,354,Modern Physics,1,36746,LED,1,3.00,NE073,12:00 PM,12:50 PM,MWF,Dogan,M,A,44,P
SCI,UGRD,4072,PHYS,400A,Classical Electromagnetis,1,3118,LED,1,3.00,SH104,11:00 AM,12:15 PM,TR,Kuznetsova,L,A,40,P
SCI,UGRD,4073,PHYS,406,Optics,1,10237,LED,1,3.00,SH104,09:30 AM,10:45 AM,TR,Kuznetsova,L,A,20,P
SCI,UGRD,4074,PHYS,410,Quantum Mechanics,1,22447,LED,1,3.00,P148,01:00 PM,01:50 PM,MWF,,,A,30,P
SCI,UGRD,4075,PHYS,412,Process & Inquiry Physics,1,32980,LED,1,3.00,GMCS301,09:00 AM,09:50 AM,MWF,Kim,C,A,111,HY
SCI,UGRD,4076,PHYS,412,Process & Inquiry Physics,2,32980,ACT,1,1.00,,,,ARR,Kim,C,A,111,HY
SCI,UGRD,4077,PHYS,498A,Senior Research,1,3124,SUP,1,1.00,,,,ARR,Weber,F,A,1,P
SCI,UGRD,4078,PHYS,498B,Senior Research,1,3125,SUP,1,2.00,,,,ARR,Weber,F,A,1,P
SCI,UGRD,4079,PHYS,499,Special Study,1,3126,SUP,1,3.00,,,,ARR,Weber,F,A,1,P
SCI,UGRD,4080,PHYS,560,Radiological Physics,1,16005,LED,1,3.00,P245,02:00 PM,03:15 PM,TR,Tambasco,M,A,15,P
SCI,UGRD,4081,PHYS,565,Radiobiol& Radiatn Safety,1,33493,LED,1,3.00,P245,02:00 PM,03:15 PM,MW,Tambasco,M,A,15,P
SCI,UGRD,4082,PHYS,570,Relativity,1,3142,LED,1,3.00,P149,12:00 PM,12:50 PM,MWF,Weber,F,A,30,P
SCI,GRAD,4084,PHYS,604,Electromagnetic Theory,1,32297,LED,1,3.00,LH442,05:30 PM,06:45 PM,MW,Dogan,M,A,14,P
SCI,GRAD,11297,PHYS,608,Classical Mechanics,1,9473,LED,1,3.00,GMCS308,04:00 PM,05:15 PM,MW,Baljon,A,A,40,P
SCI,GRAD,4085,PHYS,672A,Radiation Therpy Phys Lab,1,31402,LED,1,1.00,,,,ARR,Torres,A,A,15,P
SCI,GRAD,4085,PHYS,672A,Radiation Therpy Phys Lab,1,31402,LED,1,1.00,,,,ARR,Guo,P,A,15,P
SCI,GRAD,4086,PHYS,672A,Radiation Therpy Phys Lab,2,31402,LAB,1,2.00,,,,ARR,Torres,A,A,15,P
SCI,GRAD,4086,PHYS,672A,Radiation Therpy Phys Lab,2,31402,LAB,1,2.00,,,,ARR,Guo,P,A,15,P
SCI,GRAD,4087,PHYS,797,Research,1,3164,SUP,1,3.00,,,,ARR,Weber,F,A,10,P
SCI,GRAD,7045,PHYS,798,Special Study,1,3165,SUP,1,3.00,,,,ARR,Weber,F,A,1,P
SCI,GRAD,4088,PHYS,799A,Thesis,1,3166,SUP,1,3.00,,,,ARR,Grad,O,A,1,P
SCI,GRAD,4089,PHYS,799B,Thesis Extension,1,3167,NNT,1,0.00,,,,ARR,Grad,O,A,1,P
SCI,UGRD,2864,PSY,101,Introductory Psychology,1,3271,LEC,1,3.00,AL201,08:00 AM,09:15 AM,TR,Laumakis,M,A,500,P
SCI,UGRD,2866,PSY,101,Introductory Psychology,2,3271,LEC,2,3.00,SSE1401,02:00 PM,03:15 PM,MW,Laumakis,M,A,123,P
SCI,UGRD,3859,PSY,101,Introductory Psychology,3,3271,LEC,3,3.00,FAC1014,09:30 AM,10:45 AM,TR,Saponjic,S,A,25,P
SCI,UGRD,6332,PSY,101,Introductory Psychology,4,3271,LEC,4,3.00,FAC1014,09:30 AM,10:45 AM,TR,Saponjic,S,A,25,P
SCI,UGRD,6333,PSY,101,Introductory Psychology,5,3271,LEC,5,3.00,FAC1014,09:30 AM,10:45 AM,TR,Saponjic,S,A,25,P
SCI,UGRD,6334,PSY,101,Introductory Psychology,6,3271,LEC,6,3.00,FAC1014,09:30 AM,10:45 AM,TR,Saponjic,S,A,25,P
SCI,UGRD,6335,PSY,101,Introductory Psychology,7,3271,LEC,7,3.00,FAC1014,09:30 AM,10:45 AM,TR,Saponjic,S,A,19,P
SCI,UGRD,11021,PSY,101,Introductory Psychology,8,3271,LEC,1,3.00,NE060,03:30 PM,04:45 PM,MW,Laumakis,M,A,167,P
SCI,UGRD,3861,PSY,201,Acad & Career Opps in Psy,1,26323,LEC,1,1.00,AL201,11:00 AM,11:50 AM,W,Sadler,M,A,300,P
SCI,UGRD,3862,PSY,211,Intro Cognitive Psy,1,36749,LEC,1,3.00,ENS280,03:30 PM,04:45 PM,TR,Kappenman,E,A,475,P
SCI,UGRD,3863,PSY,230,Developmental Psychology,1,36375,LEC,1,3.00,PG153,03:30 PM,06:10 PM,W,Friend,M,A,220,P
SCI,UGRD,3864,PSY,230,Developmental Psychology,2,36375,LEC,1,3.00,GMCS333,02:00 PM,03:15 PM,MW,Wiggins,J,A,300,P
SCI,UGRD,3865,PSY,260,Intro Physiological Psych,1,3275,LEC,1,3.00,GMCS333,09:30 AM,10:45 AM,TR,Thomas,J,A,300,P
SCI,UGRD,6336,PSY,280,Statistical Meth in Psych,1,37002,LLC,1,3.00,SSE1401,12:30 PM,01:45 PM,TR,Kath,L,A,111,P
SCI,UGRD,6337,PSY,280,Statistical Meth in Psych,11,37002,TAC,1,1.00,GMCS428,08:00 AM,09:50 AM,W,,,A,22,P
SCI,UGRD,6337,PSY,280,Statistical Meth in Psych,11,37002,TAC,1,1.00,GMCS428,08:00 AM,09:50 AM,W,Kath,L,A,22,P
SCI,UGRD,6337,PSY,280,Statistical Meth in Psych,11,37002,TAC,1,1.00,GMCS428,08:00 AM,09:50 AM,W,Roesch,S,A,22,P
SCI,UGRD,6337,PSY,280,Statistical Meth in Psych,11,37002,TAC,1,1.00,GMCS428,08:00 AM,09:50 AM,W,,,A,22,P
SCI,UGRD,6338,PSY,280,Statistical Meth in Psych,12,37002,TAC,1,1.00,GMCS428,08:00 AM,09:50 AM,W,,,A,23,P
SCI,UGRD,6338,PSY,280,Statistical Meth in Psych,12,37002,TAC,1,1.00,GMCS428,08:00 AM,09:50 AM,W,,,A,23,P
SCI,UGRD,6338,PSY,280,Statistical Meth in Psych,12,37002,TAC,1,1.00,GMCS428,08:00 AM,09:50 AM,W,Roesch,S,A,23,P
SCI,UGRD,6338,PSY,280,Statistical Meth in Psych,12,37002,TAC,1,1.00,GMCS428,08:00 AM,09:50 AM,W,Kath,L,A,23,P
SCI,UGRD,6339,PSY,280,Statistical Meth in Psych,13,37002,TAC,1,1.00,GMCS428,12:00 PM,01:50 PM,W,Roesch,S,A,22,P
SCI,UGRD,6339,PSY,280,Statistical Meth in Psych,13,37002,TAC,1,1.00,GMCS428,12:00 PM,01:50 PM,W,Kath,L,A,22,P
SCI,UGRD,6339,PSY,280,Statistical Meth in Psych,13,37002,TAC,1,1.00,GMCS428,12:00 PM,01:50 PM,W,,,A,22,P
SCI,UGRD,6339,PSY,280,Statistical Meth in Psych,13,37002,TAC,1,1.00,GMCS428,12:00 PM,01:50 PM,W,,,A,22,P
SCI,UGRD,6340,PSY,280,Statistical Meth in Psych,14,37002,TAC,1,1.00,GMCS428,12:00 PM,01:50 PM,W,,,A,22,P
SCI,UGRD,6340,PSY,280,Statistical Meth in Psych,14,37002,TAC,1,1.00,GMCS428,12:00 PM,01:50 PM,W,,,A,22,P
SCI,UGRD,6340,PSY,280,Statistical Meth in Psych,14,37002,TAC,1,1.00,GMCS428,12:00 PM,01:50 PM,W,Roesch,S,A,22,P
SCI,UGRD,6340,PSY,280,Statistical Meth in Psych,14,37002,TAC,1,1.00,GMCS428,12:00 PM,01:50 PM,W,Kath,L,A,22,P
SCI,UGRD,6341,PSY,280,Statistical Meth in Psych,2,37002,LLC,2,3.00,LH343,02:00 PM,03:15 PM,TR,Kath,L,A,90,P
SCI,UGRD,6342,PSY,280,Statistical Meth in Psych,21,37002,TAC,2,1.00,GMCS428,04:00 PM,05:50 PM,T,Roesch,S,A,22,P
SCI,UGRD,6342,PSY,280,Statistical Meth in Psych,21,37002,TAC,2,1.00,GMCS428,04:00 PM,05:50 PM,T,,,A,22,P
SCI,UGRD,6342,PSY,280,Statistical Meth in Psych,21,37002,TAC,2,1.00,GMCS428,04:00 PM,05:50 PM,T,,,A,22,P
SCI,UGRD,6342,PSY,280,Statistical Meth in Psych,21,37002,TAC,2,1.00,GMCS428,04:00 PM,05:50 PM,T,Kath,L,A,22,P
SCI,UGRD,6343,PSY,280,Statistical Meth in Psych,22,37002,TAC,2,1.00,GMCS428,04:00 PM,05:50 PM,T,,,A,22,P
SCI,UGRD,6343,PSY,280,Statistical Meth in Psych,22,37002,TAC,2,1.00,GMCS428,04:00 PM,05:50 PM,T,,,A,22,P
SCI,UGRD,6343,PSY,280,Statistical Meth in Psych,22,37002,TAC,2,1.00,GMCS428,04:00 PM,05:50 PM,T,Roesch,S,A,22,P
SCI,UGRD,6343,PSY,280,Statistical Meth in Psych,22,37002,TAC,2,1.00,GMCS428,04:00 PM,05:50 PM,T,Kath,L,A,22,P
SCI,UGRD,6344,PSY,280,Statistical Meth in Psych,23,37002,TAC,2,1.00,GMCS428,02:00 PM,03:50 PM,W,Kath,L,A,22,P
SCI,UGRD,6344,PSY,280,Statistical Meth in Psych,23,37002,TAC,2,1.00,GMCS428,02:00 PM,03:50 PM,W,,,A,22,P
SCI,UGRD,6344,PSY,280,Statistical Meth in Psych,23,37002,TAC,2,1.00,GMCS428,02:00 PM,03:50 PM,W,,,A,22,P
SCI,UGRD,6344,PSY,280,Statistical Meth in Psych,23,37002,TAC,2,1.00,GMCS428,02:00 PM,03:50 PM,W,Roesch,S,A,22,P
SCI,UGRD,6345,PSY,280,Statistical Meth in Psych,24,37002,TAC,2,1.00,GMCS428,02:00 PM,03:50 PM,W,Roesch,S,A,22,P
SCI,UGRD,6345,PSY,280,Statistical Meth in Psych,24,37002,TAC,2,1.00,GMCS428,02:00 PM,03:50 PM,W,Kath,L,A,22,P
SCI,UGRD,6345,PSY,280,Statistical Meth in Psych,24,37002,TAC,2,1.00,GMCS428,02:00 PM,03:50 PM,W,,,A,22,P
SCI,UGRD,6345,PSY,280,Statistical Meth in Psych,24,37002,TAC,2,1.00,GMCS428,02:00 PM,03:50 PM,W,,,A,22,P
SCI,UGRD,6922,PSY,280,Statistical Meth in Psych,5,37002,LLC,5,3.00,PS130,02:00 PM,03:15 PM,MW,Leer,J,A,88,P
SCI,UGRD,6936,PSY,280,Statistical Meth in Psych,51,37002,TAC,5,1.00,GMCS428,12:00 PM,01:50 PM,T,Leer,J,A,22,P
SCI,UGRD,6936,PSY,280,Statistical Meth in Psych,51,37002,TAC,5,1.00,GMCS428,12:00 PM,01:50 PM,T,Roesch,S,A,22,P
SCI,UGRD,6937,PSY,280,Statistical Meth in Psych,52,37002,TAC,5,1.00,GMCS428,12:00 PM,01:50 PM,T,Roesch,S,A,22,P
SCI,UGRD,6937,PSY,280,Statistical Meth in Psych,52,37002,TAC,5,1.00,GMCS428,12:00 PM,01:50 PM,T,Leer,J,A,22,P
SCI,UGRD,6938,PSY,280,Statistical Meth in Psych,53,37002,TAC,5,1.00,GMCS428,02:00 PM,03:50 PM,T,Roesch,S,A,22,P
SCI,UGRD,6938,PSY,280,Statistical Meth in Psych,53,37002,TAC,5,1.00,GMCS428,02:00 PM,03:50 PM,T,Leer,J,A,22,P
SCI,UGRD,11323,PSY,280,Statistical Meth in Psych,54,37002,TAC,5,1.00,GMCS428,02:00 PM,03:50 PM,T,Leer,J,A,22,P
SCI,UGRD,11323,PSY,280,Statistical Meth in Psych,54,37002,TAC,5,1.00,GMCS428,02:00 PM,03:50 PM,T,Roesch,S,A,22,P
SCI,UGRD,11327,PSY,280,Statistical Meth in Psych,15,37002,TAC,1,1.00,GMCS428,04:00 PM,05:50 PM,W,Roesch,S,A,22,P
SCI,UGRD,11327,PSY,280,Statistical Meth in Psych,15,37002,TAC,1,1.00,GMCS428,04:00 PM,05:50 PM,W,,,A,22,P
SCI,UGRD,11327,PSY,280,Statistical Meth in Psych,15,37002,TAC,1,1.00,GMCS428,04:00 PM,05:50 PM,W,Kath,L,A,22,P
SCI,UGRD,11328,PSY,280,Statistical Meth in Psych,25,37002,TAC,2,1.00,GMCS428,04:00 PM,05:50 PM,W,Kath,L,A,2,P
SCI,UGRD,11328,PSY,280,Statistical Meth in Psych,25,37002,TAC,2,1.00,GMCS428,04:00 PM,05:50 PM,W,,,A,2,P
SCI,UGRD,11328,PSY,280,Statistical Meth in Psych,25,37002,TAC,2,1.00,GMCS428,04:00 PM,05:50 PM,W,Roesch,S,A,2,P
SCI,UGRD,5739,PSY,280X,Stat Meth Psy Support,1,36967,LAB,1,1.00,M261,12:30 PM,01:45 PM,TR,,,A,25,P
SCI,UGRD,6346,PSY,281,Data Analysis in Psych,1,37003,LLC,1,1.00,E201,09:00 AM,09:50 AM,M,,,A,44,P
SCI,UGRD,6347,PSY,281,Data Analysis in Psych,11,37003,TAC,1,1.00,GMCS428,10:00 AM,11:50 AM,M,,,A,44,P
SCI,UGRD,6348,PSY,281,Data Analysis in Psych,2,37003,LLC,2,1.00,E201,08:00 AM,08:50 AM,W,,,A,44,P
SCI,UGRD,6349,PSY,281,Data Analysis in Psych,21,37003,TAC,2,1.00,GMCS428,08:00 AM,09:50 AM,R,,,A,44,P
SCI,UGRD,6350,PSY,281,Data Analysis in Psych,3,37003,LLC,3,1.00,E201,09:00 AM,09:50 AM,W,,,A,44,P
SCI,UGRD,6351,PSY,281,Data Analysis in Psych,31,37003,TAC,3,1.00,GMCS428,10:00 AM,11:50 AM,W,,,A,44,P
SCI,UGRD,9847,PSY,281,Data Analysis in Psych,4,37003,LLC,4,1.00,E201,08:00 AM,08:50 AM,M,,,A,44,P
SCI,UGRD,9848,PSY,281,Data Analysis in Psych,32,37003,TAC,4,1.00,GMCS428,12:00 PM,01:50 PM,M,,,A,44,P
SCI,UGRD,6352,PSY,296,Discussion and Analysis,1,23710,ACT,2,1.00,LSS246,01:00 PM,01:50 PM,W,Gilbert,P,A,25,P
SCI,UGRD,6353,PSY,296,Discussion and Analysis,2,23710,ACT,3,1.00,HH122,10:00 AM,10:50 AM,M,Gilbert,P,A,25,P
SCI,UGRD,6354,PSY,296,Discussion and Analysis,3,23710,ACT,5,1.00,LSS246,02:00 PM,02:50 PM,W,Gilbert,P,A,25,P
SCI,UGRD,6355,PSY,296,Discussion and Analysis,4,23710,ACT,6,1.00,HH122,11:00 AM,11:50 AM,M,Gilbert,P,A,25,P
SCI,UGRD,6356,PSY,301,Intro to Research Methods,1,31499,LED,1,3.00,PG242,08:00 AM,09:15 AM,TR,,,A,100,P
SCI,UGRD,6357,PSY,301,Intro to Research Methods,2,31499,LED,2,3.00,SSE1401,03:30 PM,04:45 PM,MW,,,A,100,P
SCI,UGRD,6358,PSY,301,Intro to Research Methods,3,31499,LED,3,3.00,HT183,09:30 AM,10:45 AM,TR,,,A,96,P
SCI,UGRD,6359,PSY,301,Intro to Research Methods,4,31499,LED,4,3.00,HT183,12:30 PM,01:45 PM,TR,,,A,96,P
SCI,UGRD,6360,PSY,301,Intro to Research Methods,11,31499,TAC,1,1.00,GMCS428,02:00 PM,03:50 PM,M,,,A,25,P
SCI,UGRD,6361,PSY,301,Intro to Research Methods,12,31499,TAC,1,1.00,GMCS428,02:00 PM,03:50 PM,M,,,A,25,P
SCI,UGRD,6362,PSY,301,Intro to Research Methods,13,31499,TAC,1,1.00,GMCS428,04:00 PM,05:50 PM,M,,,A,25,P
SCI,UGRD,6363,PSY,301,Intro to Research Methods,14,31499,TAC,1,1.00,GMCS428,04:00 PM,05:50 PM,M,,,A,25,P
SCI,UGRD,6364,PSY,301,Intro to Research Methods,21,31499,TAC,2,1.00,GMCS428,08:00 AM,09:50 AM,T,,,A,25,P
SCI,UGRD,6365,PSY,301,Intro to Research Methods,22,31499,TAC,2,1.00,GMCS428,08:00 AM,09:50 AM,T,,,A,25,P
SCI,UGRD,6366,PSY,301,Intro to Research Methods,23,31499,TAC,2,1.00,GMCS428,10:00 AM,11:50 AM,T,,,A,25,P
SCI,UGRD,6367,PSY,301,Intro to Research Methods,24,31499,TAC,2,1.00,GMCS428,10:00 AM,11:50 AM,T,,,A,25,P
SCI,UGRD,6368,PSY,301,Intro to Research Methods,31,31499,TAC,3,1.00,GMCS428,02:00 PM,03:50 PM,R,,,A,24,P
SCI,UGRD,6369,PSY,301,Intro to Research Methods,32,31499,TAC,3,1.00,GMCS428,02:00 PM,03:50 PM,R,,,A,24,P
SCI,UGRD,6370,PSY,301,Intro to Research Methods,33,31499,TAC,3,1.00,GMCS428,12:00 PM,01:50 PM,R,,,A,24,P
SCI,UGRD,6371,PSY,301,Intro to Research Methods,34,31499,TAC,3,1.00,GMCS428,12:00 PM,01:50 PM,R,,,A,24,P
SCI,UGRD,6372,PSY,301,Intro to Research Methods,41,31499,TAC,4,1.00,GMCS428,10:00 AM,11:50 AM,R,,,A,24,P
SCI,UGRD,6373,PSY,301,Intro to Research Methods,42,31499,TAC,4,1.00,GMCS428,10:00 AM,11:50 AM,R,,,A,24,P
SCI,UGRD,6374,PSY,301,Intro to Research Methods,43,31499,TAC,4,1.00,GMCS428,04:00 PM,05:50 PM,R,,,A,24,P
SCI,UGRD,6375,PSY,301,Intro to Research Methods,44,31499,TAC,4,1.00,GMCS428,04:00 PM,05:50 PM,R,,,A,24,P
SCI,UGRD,11254,PSY,319,Industrial/Org'l Psych,2,33298,LLC,2,3.00,SHW011,04:00 PM,06:40 PM,W,Rodriguez,W,A,250,P
SCI,UGRD,6377,PSY,331,Psy Infant & Child Dev,1,32206,LED,1,3.00,SSE1401,11:00 AM,11:50 AM,MWF,,,A,119,P
SCI,UGRD,6378,PSY,332,Psy Adolescnt/Adult Devel,1,32207,LED,1,3.00,AL101,05:30 PM,06:45 PM,MW,,,A,108,P
SCI,UGRD,6379,PSY,340,Social Psychology,1,3286,LEC,1,3.00,AL201,11:00 AM,12:15 PM,T,Marx,D,A,500,HY
SCI,UGRD,6379,PSY,340,Social Psychology,1,3286,LEC,1,3.00,ONLINE,,,ARR,,,A,500,HY
SCI,UGRD,6380,PSY,340,Social Psychology,2,3286,LEC,2,3.00,AL105,10:00 AM,10:50 AM,MWF,,,A,80,P
SCI,UGRD,6381,PSY,344,Psychology and Culture,1,25250,LED,1,3.00,ONLINE,,,ARR,,,A,150,HY
SCI,UGRD,6381,PSY,344,Psychology and Culture,1,25250,LED,1,3.00,PG153,02:00 PM,03:15 PM,T,Devos,T,A,150,HY
SCI,UGRD,10215,PSY,345,Chicana & Chicano Psych,1,26936,LED,1,3.00,LL406,09:30 AM,10:45 AM,TR,,,A,35,P
SCI,UGRD,6382,PSY,350,Psychopathology,1,39464,LEC,1,3.00,AL201,09:30 AM,10:45 AM,TR,,,A,500,P
SCI,UGRD,6383,PSY,350,Psychopathology,2,39464,LEC,2,3.00,COM207,10:00 AM,10:50 AM,MWF,Turner,K,A,119,P
SCI,UGRD,6384,PSY,351,Psychology of Personality,1,3290,LEC,1,3.00,AL201,11:00 AM,12:15 PM,R,,,A,500,HY
SCI,UGRD,6384,PSY,351,Psychology of Personality,1,3290,LEC,1,3.00,ONLINE,,,ARR,,,A,500,HY
SCI,UGRD,6385,PSY,351,Psychology of Personality,2,3290,LEC,2,3.00,HH130,11:00 AM,11:50 AM,MWF,,,A,130,P
SCI,UGRD,7084,PSY,353,Stress Trauma Combat Expe,1,34390,LED,1,3.00,GMCS301,11:00 AM,11:50 AM,MWF,,,A,111,P
SCI,UGRD,6386,PSY,355,Psych Human Sexual Behav,1,18086,LED,1,3.00,ENS280,09:30 AM,10:45 AM,T,Cicila,L,A,350,HY
SCI,UGRD,6386,PSY,355,Psych Human Sexual Behav,1,18086,LED,1,3.00,ONLINE,09:30 AM,10:45 AM,R,Cicila,L,A,350,HY
SCI,UGRD,11607,PSY,356,Forensic Psychology,1,38456,LEC,1,3.00,PS130,09:00 AM,09:50 AM,MWF,Turner,K,A,100,P
SCI,UGRD,6387,PSY,361,Neuropsychology,1,23311,LEC,1,3.00,SHW012,12:30 PM,01:45 PM,TR,Gilbert,P,A,435,P
SCI,UGRD,6388,PSY,362,Cognitive Neuroscience,1,25251,LED,1,3.00,SHW012,02:00 PM,03:15 PM,MW,Marinkovic,K,A,350,P
SCI,UGRD,6389,PSY,370,Psyc Testing&Measurement,1,39465,LED,1,3.00,GMCS309,11:00 AM,12:15 PM,TR,,,A,60,P
SCI,UGRD,9843,PSY,380,Intermed Cognitive Psy,1,38457,LEC,1,3.00,PS130,03:30 PM,06:10 PM,R,,,A,100,P
SCI,UGRD,6390,PSY,407,Health Psychology,1,16593,LED,1,3.00,GMCS333,03:30 PM,06:10 PM,M,Mccurley,J,A,119,P
